1 | 上海 | Np lieu
4164 | ， | ponctuation faible
4165 | 生产性 | adj qualificatif général attribut du sujet
4168 | 项目 | Nc général
4170 | 、 | ponctuation faible
4171 | 大型 | adj qualificatif général attribut du sujet
4173 | 骨干 | Nc général
4175 | 项目 | Nc général
4177 | 增多 | verbe principal
4179 | ， | ponctuation faible
4180 | 实力 | Nc général
4182 | 雄厚 | adj qualificatif général épithète
4184 | 的 | particule structure suffix de modifier
4185 | 日本 | Np lieu
4187 | 伊藤忠 | Np noms
4190 | 株式会社 | Nc général
4194 | 、 | ponctuation faible
4195 | 韩国 | Np lieu
4197 | 大宇 | Np organisation
4199 | 集团 | Nc général
4201 | 和 | conj coordination lier que d'expressions
4202 | 香港 | Np lieu
4204 | 长江 | Np lieu
4206 | 实业 | Nc général
4208 | 集团 | Nc général
4210 | 等 | particule autres
4211 | 大型 | adj qualificatif général attribut du sujet
4213 | 公司 | Nc général
4215 | 纷纷 | adv général
4217 | 来 | verbe principal
4218 | 广西 | Np lieu
4220 | 投资 | verbe principal
4222 | 。 | ponctuation forte
4223 | 到 | prep général
4224 | 去年 | Nc notion de temps saison et Jie Qi
4226 | 底 | Nc notion de direction
4227 | ， | ponctuation faible
4228 | 广西 | Np lieu
4230 | “ | ponctuation mise en évidence
4231 | 三资 | adj qualificatif général attribut du sujet
4233 | ” | ponctuation mise en évidence
4234 | 企业 | Nc général
4236 | 已 | adv général
4237 | 突破 | verbe principal
4239 | 六千 | num cardinale
4241 | 家 | spécificatif
4242 | 。 | ponctuation forte
4243 | 利用 | verbe principal
4245 | 大 | adj qualificatif général attribut du sujet
4246 | 西南 | Nc général
4248 | 出海 | adj qualificatif général attribut du sujet
4250 | 通道 | Nc général
4252 | 的 | particule structure dans la structure de
4253 | 便利 | Nc général
4255 | ， | ponctuation faible
4256 | 广西 | Np lieu
4258 | 还 | adv général
4259 | 加强 | verbe principal
4261 | 与 | prep général
4262 | 四川 | Np lieu
4264 | 、 | ponctuation faible
4265 | 云南 | Np lieu
4267 | 、 | ponctuation faible
4268 | 贵州 | Np lieu
4270 | 、 | ponctuation faible
4271 | 湖南 | Np lieu
4273 | 、 | ponctuation faible
4274 | 西藏 | Np lieu
4276 | 、 | ponctuation faible
4277 | 上海 | Np lieu
4279 | 等 | particule autres
4280 | 省 | Nc général
4281 | 区 | Nc général
4282 | 市 | Nc général
4283 | 的 | particule structure dans la structure de
4284 | 横向 | adj qualificatif général attribut du sujet
4286 | 经济 | Nc général
4288 | 联合 | Nc général
4290 | 。 | ponctuation forte
4291 | 据 | prep général
4292 | 不 | adv général
4293 | 完全 | adj qualificatif général attribut du sujet
4295 | 统计 | Nc général
4297 | ， | ponctuation faible
4298 | 广西 | Np lieu
4300 | 仅 | adv général
4301 | 与 | prep général
4302 | 西南 | Nc général
4304 | 三 | num cardinale
4305 | 省 | Nc général
4306 | 一 | num cardinale
4307 | 区 | Nc général
4308 | （ | ponctuation parenthèses
4309 | 四川 | Np lieu
4311 | 、 | ponctuation faible
4312 | 贵州 | Np lieu
4314 | 、 | ponctuation faible
4315 | 云南省 | Np lieu
4318 | 和 | conj coordination lier que d'expressions
4319 | 西藏 | Np lieu
4321 | 自治区 | Nc général
4324 | ） | ponctuation parenthèses
4325 | 实施 | verbe principal
4327 | 了 | particule temps action finie
4328 | 一千多 | num cardinale
4331 | 个 | spécificatif
4332 | 协作 | adj qualificatif général attribut du sujet
4334 | 项目 | Nc général
4336 | ， | ponctuation faible
4337 | 协议 | Nc général
4339 | 资金 | Nc général
4341 | 数十亿 | num cardinale
4344 | 元 | spécificatif
4345 | 。 | ponctuation forte
4346 | （ | ponctuation parenthèses
4347 | 完 | verbe principal
4348 | ） | ponctuation parenthèses
4349 | 甘肃省 | Np lieu
4352 | 涉外 | adj qualificatif général attribut du sujet
4354 | 保险业 | Nc général
4357 | 发展 | Nc général
4359 | 迅速 | adj qualificatif général épithète
4361 | 新华社 | Nc général
4364 | 兰州 | Np lieu
4366 | 二月 | Nc mois
4368 | 十五日 | Nc jour
4371 | 电 | Nc général
4372 | （ | ponctuation parenthèses
4373 | 记者 | Nc général
4375 | 曲直 | Np noms
4377 | ） | ponctuation parenthèses
4378 | 如今 | adv général
4380 | ， | ponctuation faible
4381 | 甘肃省 | Np lieu
4384 | 的 | particule structure dans la structure de
4385 | 外资 | Nc général
4387 | 企业 | Nc général
4389 | 已 | adv général
4390 | 不再 | adv général
4392 | 为 | prep général
4393 | 投资 | Nc général
4395 | 风险 | Nc général
4397 | 担忧 | verbe principal
4399 | ， | ponctuation faible
4400 | 为 | prep général
4401 | 确保 | verbe principal
4403 | 对 | prep général
4404 | 外 | Nc général
4405 | 开放 | Nc général
4407 | 的 | particule structure dans la structure de
4408 | 顺利 | adj qualificatif général attribut du sujet
4410 | 进行 | Nc général
4412 | ， | ponctuation faible
4413 | “ | ponctuation mise en évidence
4414 | 八五 | 
4416 | ” | ponctuation mise en évidence
4417 | 期间 | Nc général
4419 | （ | ponctuation parenthèses
4420 | 一九九一 | Nc notion de temps saison et Jie Qi
4424 | 至 | prep général
4425 | 一九九五年 | Nc années
4430 | ） | ponctuation parenthèses
4431 | ， | ponctuation faible
4432 | 甘肃省 | Np lieu
4435 | 涉外 | adj qualificatif général attribut du sujet
4437 | 保险业 | Nc général
4440 | 发展 | Nc général
4442 | 迅速 | adj qualificatif général épithète
4444 | ， | ponctuation faible
4445 | 累计 | adv général
4447 | 已经 | adv général
4449 | 提供 | verbe principal
4451 | 六百一十一亿 | num cardinale
4457 | 元 | spécificatif
4458 | 的 | particule structure dans la structure de
4459 | 风险 | Nc général
4461 | 保障 | Nc général
4463 | ， | ponctuation faible
4464 | 承保 | adj qualificatif général attribut du sujet
4466 | 范围 | Nc général
4468 | 包括 | verbe principal
4470 | 财产 | Nc général
4472 | 、 | ponctuation faible
4473 | 责任 | Nc général
4475 | 、 | ponctuation faible
4476 | 信用 | Nc général
4478 | 、 | ponctuation faible
4479 | 人身 | Nc général
4481 | 四 | num cardinale
4482 | 大 | adj qualificatif général attribut du sujet
4483 | 类 | spécificatif
4484 | 主 | adj qualificatif général attribut du sujet
4485 | 、 | ponctuation faible
4486 | 副 | adj qualificatif général attribut du sujet
4487 | 六十多 | num cardinale
4490 | 个 | spécificatif
4491 | 险种 | Nc général
4493 | 。 | ponctuation forte
4494 | 据 | prep général
4495 | 甘肃省 | Np lieu
4498 | 有关 | adj qualificatif général attribut du sujet
4500 | 部门 | Nc général
4502 | 介绍 | verbe principal
4504 | ， | ponctuation faible
4505 | “ | ponctuation mise en évidence
4506 | 八五 | 
4508 | ” | ponctuation mise en évidence
4509 | 以来 | Nc notion de direction
4511 | ， | ponctuation faible
4512 | 甘肃省 | Np lieu
4515 | 利用 | verbe principal
4517 | 外资 | Nc général
4519 | 蓬勃 | adv général
4521 | 发展 | verbe principal
4523 | ， | ponctuation faible
4524 | 依据 | prep général
4526 | 经济 | Nc général
4528 | 发展 | Nc général
4530 | 和 | conj coordination lier que d'expressions
4531 | 海外 | Nc général
4533 | 投资商 | Nc général
4536 | 的 | particule structure dans la structure de
4537 | 需要 | Nc général
4539 | ， | ponctuation faible
4540 | 中国 | Np lieu
4542 | 人民 | Nc général
4544 | 保险 | Nc général
4546 | 公司 | Nc général
4548 | 甘肃省 | Np lieu
4551 | 分公司 | Nc général
4554 | 适应 | verbe principal
4556 | 外商 | Nc général
4558 | 要求 | Nc général
4560 | ， | ponctuation faible
4561 | 提供 | verbe principal
4563 | 了 | particule temps action finie
4564 | 设备 | Nc général
4566 | 的 | particule structure dans la structure de
4567 | 引进 | Nc général
4569 | 到 | prep général
4570 | 运输 | Nc général
4572 | 、 | ponctuation faible
4573 | 从 | prep général
4574 | 安装 | verbe principal
4576 | 到 | prep général
4577 | 形成 | verbe principal
4579 | 固定 | adj qualificatif général attribut du sujet
4581 | 资产 | Nc général
4583 | 期间 | Nc général
4585 | 的 | particule structure dans la structure de
4586 | 全 | det indéfini
4587 | 套 | spécificatif
4588 | 保险 | Nc général
4590 | ， | ponctuation faible
4591 | 为 | prep général
4592 | 外商 | Nc général
4594 | 解除 | verbe principal
4596 | 了 | particule temps action finie
4597 | 后顾之忧 | Nc général
4601 | 。 | ponctuation forte
4602 | 特别是 | adv général
4605 | 为 | prep général
4606 | 正大 | Np organisation
4608 | 公司 | Nc général
4610 | 、 | ponctuation faible
4611 | 华兴 | Np organisation
4613 | 铝业 | Nc général
4615 | 公司 | Nc général
4617 | 等 | particule autres
4618 | 外商 | Nc général
4620 | 投资 | Nc général
4622 | 企业 | Nc général
4624 | 开办 | verbe principal
4626 | 了 | particule temps action finie
4627 | 常规 | Nc général
4629 | 的 | particule structure dans la structure de
4630 | 运输 | Nc général
4632 | 保险 | Nc général
4634 | 、 | ponctuation faible
4635 | 资产 | Nc général
4637 | 保险 | Nc général
4639 | 、 | ponctuation faible
4640 | 汽车 | Nc général
4642 | 保险 | Nc général
4644 | 等 | particule autres
4645 | 保险 | Nc général
4647 | 业务 | Nc général
4649 | ， | ponctuation faible
4650 | 还 | adv général
4651 | 适时 | adv général
4653 | 进行 | verbe principal
4655 | 雇主 | Nc général
4657 | 责任险 | Nc général
4660 | 、 | ponctuation faible
4661 | 投资 | Nc général
4663 | 保险 | Nc général
4665 | 、 | ponctuation faible
4666 | 利润 | Nc général
4668 | 损失险 | Nc général
4671 | 等 | particule autres
4672 | 新 | adj qualificatif général attribut du sujet
4673 | 险种 | Nc général
4675 | ， | ponctuation faible
4676 | 满足 | verbe principal
4678 | 了 | particule temps action finie
4679 | 外商 | Nc général
4681 | 投资 | Nc général
4683 | 需求 | Nc général
4685 | ， | ponctuation faible
4686 | 使 | verbe principal
4687 | 外商 | Nc général
4689 | 投资 | Nc général
4691 | 企业 | Nc général
4693 | 投保率 | Nc général
4696 | 达到 | verbe principal
4698 | 百分之九十 | num cardinale
4703 | 以上 | Nc notion de direction
4705 | 。 | ponctuation forte
4706 | 据 | prep général
4707 | 统计 | Nc général
4709 | ， | ponctuation faible
4710 | “ | ponctuation mise en évidence
4711 | 八五 | 
4713 | ” | ponctuation mise en évidence
4714 | 期间 | Nc général
4716 | ， | ponctuation faible
4717 | 人保 | Np abbreviation
4719 | 公司 | Nc général
4721 | 为 | prep général
4722 | 甘肃省 | Np lieu
4725 | 进出口 | Nc général
4728 | 贸易 | Nc général
4730 | 承担 | verbe principal
4732 | 风险 | Nc général
4734 | 金额 | Nc général
4736 | 达 | verbe principal
4737 | 七点七一亿 | num cardinale
4742 | 元 | spécificatif
4743 | ， | ponctuation faible
4744 | 支付 | verbe principal
4746 | 赔款 | Nc général
4748 | 一千三百八十五点五万 | num cardinale
4758 | 元 | spécificatif
4759 | ， | ponctuation faible
4760 | 有力 | adj qualificatif général épithète
4762 | 地 | particule structure particule di4
4763 | 促进 | verbe principal
4765 | 甘肃省 | Np lieu
4768 | 进出口 | Nc général
4771 | 贸易 | Nc général
4773 | 发展 | verbe principal
4775 | 。 | ponctuation forte
4776 | 世界 | Nc général
4778 | 银行 | Nc général
4780 | 贷款 | verbe principal
4782 | 的 | particule structure suffix de modifier
4783 | “ | ponctuation mise en évidence
4784 | 引大入秦 | Nc général
4788 | ” | ponctuation mise en évidence
4789 | 工程 | Nc général
4791 | 是 | verbe copule
4792 | 全 | det indéfini
4793 | 国 | Nc général
4794 | 最 | adv général
4795 | 长 | adj qualificatif général épithète
4796 | 的 | particule structure suffix de modifier
4797 | 自流 | adj qualificatif général attribut du sujet
4799 | 灌溉 | Nc général
4801 | 水利 | Nc général
4803 | 工程 | Nc général
4805 | ， | ponctuation faible
4806 | 甘肃省 | Np lieu
4809 | 人保 | Np abbreviation
4811 | 公司 | Nc général
4813 | 为 | prep général
4814 | 其中 | Nc général
4816 | 十三 | num cardinale
4818 | 家 | spécificatif
4819 | 中外 | Nc général
4821 | 承包商 | Nc général
4824 | 提供 | verbe principal
4826 | 各 | det indéfini
4827 | 类 | spécificatif
4828 | 风险 | Nc général
4830 | 保障额 | Nc général
4833 | 达 | verbe principal
4834 | 六点九三亿 | num cardinale
4839 | 元 | spécificatif
4840 | 。 | ponctuation forte
4841 | 他们 | pron personnel
4843 | 还 | adv général
4844 | 为 | prep général
4845 | 国家 | Nc général
4847 | 重点 | Nc général
4849 | 工程 | Nc général
4851 | 兰化 | Np organisation
4853 | 化肥厂 | Nc général
4856 | 改扩建 | Nc général
4859 | 工程 | Nc général
4861 | 提供 | verbe principal
4863 | 了 | particule temps action finie
4864 | 一点九亿 | num cardinale
4868 | 美元 | spécificatif
4870 | 的 | particule structure dans la structure de
4871 | 安装 | Nc général
4873 | 工程 | Nc général
4875 | 保险 | Nc général
4877 | 保障 | Nc général
4879 | 。 | ponctuation forte
4880 | 针对 | prep général
4882 | 甘肃 | Np organisation
4884 | 旅游业 | Nc général
4887 | 的 | particule structure dans la structure de
4888 | 发展 | Nc général
4890 | 需求 | Nc général
4892 | ， | ponctuation faible
4893 | 人保 | Np abbreviation
4895 | 公司 | Nc général
4897 | 积极 | adv général
4899 | 推出 | verbe principal
4901 | 海外 | Nc général
4903 | 游客 | Nc général
4905 | 保险 | Nc général
4907 | ， | ponctuation faible
4908 | 还 | adv général
4909 | 在 | prep général
4910 | 国内 | Nc général
4912 | 首 | num ordinale
4913 | 家 | spécificatif
4914 | 推出 | verbe principal
4916 | 海外 | Nc général
4918 | 散客 | Nc général
4920 | 保险 | Nc général
4922 | 办法 | Nc général
4924 | ， | ponctuation faible
4925 | 使 | verbe principal
4926 | “ | ponctuation mise en évidence
4927 | 八五 | 
4929 | ” | ponctuation mise en évidence
4930 | 期间 | Nc général
4932 | 凡 | adv général
4933 | 到 | verbe principal
4934 | 甘肃 | Np organisation
4936 | 观光 | verbe principal
4938 | 游览 | verbe principal
4940 | 的 | particule structure suffix de modifier
4941 | 海外 | Nc général
4943 | 游客 | Nc général
4945 | 全部 | adv général
4947 | 得到 | verbe principal
4949 | 保险 | Nc général
4951 | 保障 | Nc général
4953 | 。 | ponctuation forte
4954 | 甘肃省 | Np lieu
4957 | 还 | adv général
4958 | 积极 | adv général
4960 | 探索 | verbe principal
4962 | 高 | adj qualificatif général attribut du sujet
4963 | 风险 | Nc général
4965 | 业务 | Nc général
4967 | ， | ponctuation faible
4968 | “ | ponctuation mise en évidence
4969 | 八五 | 
4971 | ” | ponctuation mise en évidence
4972 | 期间 | Nc général
4974 | ， | ponctuation faible
4975 | 参与 | verbe principal
4977 | 卫星 | Nc général
4979 | 发射 | Nc général
4981 | 的 | particule structure dans la structure de
4982 | 共保 | Nc général
4984 | ， | ponctuation faible
4985 | 分担 | verbe principal
4987 | 的 | particule structure suffix de modifier
4988 | 风险 | Nc général
4990 | 金额 | Nc général
4992 | 达 | verbe principal
4993 | 一千万 | num cardinale
4996 | 元 | spécificatif
4997 | ， | ponctuation faible
4998 | 支付 | verbe principal
5000 | 赔款 | Nc général
5002 | 五百万 | num cardinale
5005 | 元 | spécificatif
5006 | ， | ponctuation faible
5007 | 成为 | verbe principal
5009 | 西北 | Np lieu
5011 | 首 | num ordinale
5012 | 家 | spécificatif
5013 | 参与 | verbe principal
5015 | 航天 | adj qualificatif général attribut du sujet
5017 | 业务 | Nc général
5019 | 的 | particule structure suffix de modifier
5020 | 公司 | Nc général
5022 | 。 | ponctuation forte
5023 | 同时 | adv général
5025 | 积极 | adv général
5027 | 开拓 | verbe principal
5029 | 海外 | Nc général
5031 | 市场 | Nc général
5033 | 投保 | Nc général
5035 | 业务 | Nc général
5037 | ， | ponctuation faible
5038 | 为 | prep général
5039 | 省 | Nc général
5040 | 国际 | Nc général
5042 | 公司 | Nc général
5044 | 中标 | verbe principal
5046 | 的 | particule structure suffix de modifier
5047 | 津巴布韦 | Np lieu
5051 | 公路 | Nc général
5053 | 项目 | Nc général
5055 | 提供 | verbe principal
5057 | 近 | adv général
5058 | 三千万 | num cardinale
5061 | 美元 | spécificatif
5063 | 的 | particule structure dans la structure de
5064 | 建筑 | Nc général
5066 | 工程 | Nc général
5068 | 一切险 | Nc général
5071 | ； | ponctuation forte
5072 | 为 | prep général
5073 | 兰州 | Np lieu
5075 | 石油 | Nc général
5077 | 化工 | Nc général
5079 | 机械厂 | Nc général
5082 | 海外部 | Nc général
5085 | ， | ponctuation faible
5086 | 新加坡 | Np lieu
5089 | 石油 | Nc général
5091 | 钻井 | Nc général
5093 | 平台 | Nc général
5095 | 提供 | verbe principal
5097 | 了 | particule temps action finie
5098 | 责任 | Nc général
5100 | 限额 | Nc général
5102 | 一千三百万 | num cardinale
5107 | 美元 | spécificatif
5109 | 的 | particule structure suffix de modifier
5110 | 风险 | Nc général
5112 | 保障 | Nc général
5114 | ； | ponctuation forte
5115 | 为 | prep général
5116 | 甘肃省 | Np lieu
5119 | 海外 | Nc général
5121 | 经贸 | Nc général
5123 | 洽谈会 | Nc général
5126 | 和 | conj coordination lier que d'expressions
5127 | 海外 | Nc général
5129 | 劳务 | Nc général
5131 | 输出 | Nc général
5133 | 人员 | Nc général
5135 | 提供 | verbe principal
5137 | 有关 | adj qualificatif général attribut du sujet
5139 | 保险 | Nc général
5141 | 项目 | Nc général
5143 | ， | ponctuation faible
5144 | 还 | adv général
5145 | 为 | prep général
5146 | 省 | Nc général
5147 | 火电 | Nc général
5149 | 公司 | Nc général
5151 | 海外 | Nc général
5153 | 业务 | Nc général
5155 | 提供 | verbe principal
5157 | 配套 | Nc général
5159 | 保险 | Nc général
5161 | 服务 | Nc général
5163 | 。 | ponctuation forte
5164 | （ | ponctuation parenthèses
5165 | 完 | verbe principal
5166 | ） | ponctuation parenthèses
5167 | 中国 | Np lieu
5169 | 进出口 | Nc général
5172 | 银行 | Nc général
5174 | 在 | prep général
5175 | 日本 | Np lieu
5177 | 获 | verbe principal
5178 | 债券 | Nc général
5180 | 信用 | Nc général
5182 | 高等级 | Nc général
5185 | 新华社 | Nc général
5188 | 北京 | Np lieu
5190 | 二月 | Nc mois
5192 | 十六日 | Nc jour
5195 | 电 | Nc général
5196 | 中国 | Np lieu
5198 | 进出口 | Nc général
5201 | 银行 | Nc général
5203 | 最近 | Nc notion de temps saison et Jie Qi
5205 | 在 | prep général
5206 | 日本 | Np lieu
5208 | 取得 | verbe principal
5210 | 债券 | Nc général
5212 | 信用 | Nc général
5214 | 等级 | Nc général
5216 | ＡＡ | divers {mot 閠ranger}
5218 | － | ponctuation parenthèses
5219 | ， | ponctuation faible
5220 | 这 | pron démonstratif
5221 | 是 | verbe copule
5222 | 日本 | Np lieu
5224 | 金融 | Nc général
5226 | 市场 | Nc général
5228 | 当前 | Nc notion de temps saison et Jie Qi
5230 | 对 | prep général
5231 | 中国 | Np lieu
5233 | 银行 | Nc général
5235 | 的 | particule structure dans la structure de
5236 | 最高 | adj qualificatif général attribut du sujet
5238 | 债券 | Nc général
5240 | 评级 | Nc général
5242 | 。 | ponctuation forte
5243 | 日本 | Np lieu
5245 | 公社债 | Nc général
5248 | 研究所 | Nc général
5251 | 确定 | verbe principal
5253 | 中国 | Np lieu
5255 | 进出口 | Nc général
5258 | 银行 | Nc général
5260 | 债券 | Nc général
5262 | 信用 | Nc général
5264 | 等级 | Nc général
5266 | 为 | verbe copule
5267 | ＡＡ | divers {mot 閠ranger}
5269 | － | ponctuation parenthèses
5270 | ， | ponctuation faible
5271 | 与 | prep général
5272 | 日本 | Np lieu
5274 | 评级 | Nc général
5276 | 机构 | Nc général
5278 | 内部 | Nc général
5280 | 对 | prep général
5281 | 中国 | Np lieu
5283 | 主权 | Nc général
5285 | 信用 | Nc général
5287 | 等级 | Nc général
5289 | 的 | particule structure dans la structure de
5290 | 评级 | Nc général
5292 | 一致 | verbe principal
5294 | 。 | ponctuation forte
5295 | 去年 | Nc notion de temps saison et Jie Qi
5297 | 十月 | Nc mois
5299 | ， | ponctuation faible
5300 | 中国 | Np lieu
5302 | 进出口 | Nc général
5305 | 银行 | Nc général
5307 | 聘请 | verbe principal
5309 | 日本 | Np lieu
5311 | 野村 | Np organisation
5313 | 证券 | Nc général
5315 | 公司 | Nc général
5317 | 作 | verbe principal
5318 | 顾问 | Nc général
5320 | ， | ponctuation faible
5321 | 向 | prep général
5322 | 日本 | Np lieu
5324 | 著名 | adj qualificatif général épithète
5326 | 的 | particule structure suffix de modifier
5327 | 评级 | Nc général
5329 | 机构 | Nc général
5331 | 日本 | Np lieu
5333 | 公社债 | Nc général
5336 | 研究所 | Nc général
5339 | 提出 | verbe principal
5341 | 正式 | adj qualificatif général attribut du sujet
5343 | 评级 | Nc général
5345 | 申请 | Nc général
5347 | 。 | ponctuation forte
5348 | 进出口 | Nc général
5351 | 银行 | Nc général
5353 | 决定 | verbe principal
5355 | 先 | adv général
5356 | 在 | prep général
5357 | 日本 | Np lieu
5359 | 取得 | verbe principal
5361 | 信用 | Nc général
5363 | 评级 | Nc général
5365 | 是 | verbe copule
5366 | 为 | prep général
5367 | 进入 | verbe principal
5369 | 国际 | Nc général
5371 | 资本 | Nc général
5373 | 市场 | Nc général
5375 | 融资 | Nc général
5377 | 创造 | Nc général
5379 | 作 | verbe principal
5380 | 准备 | Nc général
5382 | ， | ponctuation faible
5383 | 以便 | adv général
5385 | 扩大 | verbe principal
5387 | 资金 | Nc général
5389 | 来源 | Nc général
5391 | ， | ponctuation faible
5392 | 支持 | verbe principal
5394 | 中国 | Np lieu
5396 | 机电 | Nc général
5398 | 产品 | Nc général
5400 | 和 | conj coordination lier que d'expressions
5401 | 成套 | adj qualificatif général attribut du sujet
5403 | 设备 | Nc général
5405 | 出口 | Nc général
5407 | 。 | ponctuation forte
5408 | 进出口 | Nc général
5411 | 银行 | Nc général
5413 | 通过 | prep général
5415 | 书面 | adj qualificatif général attribut du sujet
5417 | 介绍 | Nc général
5419 | 、 | ponctuation faible
5420 | 实地 | adj qualificatif général attribut du sujet
5422 | 考察 | Nc général
5424 | 等 | particule autres
5425 | 形式 | Nc général
5427 | 向 | prep général
5428 | 日本 | Np lieu
5430 | 公社债 | Nc général
5433 | 研究所 | Nc général
5436 | 全面 | adv général
5438 | 介绍 | verbe principal
5440 | 了 | particule temps action finie
5441 | 今年 | Nc notion de temps saison et Jie Qi
5443 | 来 | Nc notion de direction
5444 | 中国 | Np lieu
5446 | 金融 | Nc général
5448 | 体制 | Nc général
5450 | 改革 | Nc général
5452 | 的 | particule structure dans la structure de
5453 | 情况 | Nc général
5455 | 、 | ponctuation faible
5456 | 银行 | Nc général
5458 | 成立 | verbe principal
5460 | 的 | particule structure suffix de modifier
5461 | 背景 | Nc général
5463 | 、 | ponctuation faible
5464 | 银行 | Nc général
5466 | 管理 | Nc général
5468 | 和 | conj coordination lier que d'expressions
5469 | 运营 | Nc général
5471 | 机制 | Nc général
5473 | 、 | ponctuation faible
5474 | 银行 | Nc général
5476 | 业务 | Nc général
5478 | 发展 | Nc général
5480 | 现状 | Nc général
5482 | 以及 | conj coordination lier que d'expressions
5484 | 以后 | Nc notion de direction
5486 | 的 | particule structure dans la structure de
5487 | 发展 | Nc général
5489 | 目标 | Nc général
5491 | ， | ponctuation faible
5492 | 使 | verbe principal
5493 | 之 | pron démonstratif
5494 | 对 | prep général
5495 | 中国 | Np lieu
5497 | 进出口 | Nc général
5500 | 银行 | Nc général
5502 | 有 | verbe auxiliaire
5503 | 了 | particule temps action finie
5504 | 较 | adv général
5505 | 深 | adj qualificatif général épithète
5506 | 的 | particule structure suffix de modifier
5507 | 了解 | Nc général
5509 | 。 | ponctuation forte
5510 | （ | ponctuation parenthèses
5511 | 完 | verbe principal
5512 | ） | ponctuation parenthèses
5513 | 杭州 | Np lieu
5515 | 高 | adj qualificatif général attribut du sujet
5516 | 新 | adj qualificatif général attribut du sujet
5517 | 技术 | Nc général
5519 | 产业 | Nc général
5521 | 开发区 | Nc général
5524 | 成果 | Nc général
5526 | 显著 | adj qualificatif général épithète
5528 | 新华社 | Nc général
5531 | 杭州 | Np lieu
5533 | 二月 | Nc mois
5535 | 二十一日 | Nc jour
5539 | 电 | Nc général
5540 | （ | ponctuation parenthèses
5541 | 记者 | Nc général
5543 | 唐庆忠 | Np noms
5546 | ） | ponctuation parenthèses
5547 | 杭州 | Np lieu
5549 | 高 | adj qualificatif général attribut du sujet
5550 | 新 | adj qualificatif général attribut du sujet
5551 | 技术 | Nc général
5553 | 产业 | Nc général
5555 | 开发区 | Nc général
5558 | 积极 | adv général
5560 | 转化 | verbe principal
5562 | 高 | adj qualificatif général attribut du sujet
5563 | 新 | adj qualificatif général attribut du sujet
5564 | 技术 | Nc général
5566 | 成果 | Nc général
5568 | ， | ponctuation faible
5569 | 成效 | Nc général
5571 | 显著 | adj qualificatif général épithète
5573 | 。 | ponctuation forte
5574 | 到 | prep général
5575 | 目前 | Nc notion de temps saison et Jie Qi
5577 | 为止 | Nc notion de direction
5579 | ， | ponctuation faible
5580 | 全 | det indéfini
5581 | 区 | Nc général
5582 | 已 | adv général
5583 | 有 | verbe auxiliaire
5584 | 四百一十 | num cardinale
5588 | 家 | spécificatif
5589 | 企业 | Nc général
5591 | ， | ponctuation faible
5592 | 被 | 
5593 | 认定 | verbe principal
5595 | 为 | verbe copule
5596 | 高 | adj qualificatif général attribut du sujet
5597 | 新 | adj qualificatif général attribut du sujet
5598 | 技术 | Nc général
5600 | 产业 | Nc général
5602 | 的 | particule structure suffix de modifier
5603 | 有 | verbe auxiliaire
5604 | 二百二十三 | num cardinale
5609 | 家 | spécificatif
5610 | 。 | ponctuation forte
5611 | 其中 | Nc général
5613 | 大专 | Nc général
5615 | 院校 | Nc général
5617 | 、 | ponctuation faible
5618 | 大型 | adj qualificatif général attribut du sujet
5620 | 科研 | Nc général
5622 | 院所 | Nc général
5624 | 和 | conj coordination lier que d'expressions
5625 | 大 | adj qualificatif général attribut du sujet
5626 | 中 | adj qualificatif général attribut du sujet
5627 | 企业 | Nc général
5629 | 开办 | verbe principal
5631 | 的 | particule structure suffix de modifier
5632 | 企业 | Nc général
5634 | 约 | adv général
5635 | 占 | verbe principal
5636 | 百分之七十 | num cardinale
5641 | 。 | ponctuation forte
5642 | 迄今 | adv général
5644 | 已 | adv général
5645 | 有 | verbe auxiliaire
5646 | 二十多 | num cardinale
5649 | 家 | spécificatif
5650 | 高 | adj qualificatif général attribut du sujet
5651 | 新 | adj qualificatif général attribut du sujet
5652 | 企业 | Nc général
5654 | 与 | prep général
5655 | 十多 | num cardinale
5657 | 个 | spécificatif
5658 | 国家 | Nc général
5660 | 和 | conj coordination lier que d'expressions
5661 | 地区 | Nc général
5663 | 联合 | verbe principal
5665 | ， | ponctuation faible
5666 | 兴办 | verbe principal
5668 | 了 | particule temps action finie
5669 | 七十八 | num cardinale
5672 | 家 | spécificatif
5673 | 外商 | Nc général
5675 | 投资 | Nc général
5677 | 企业 | Nc général
5679 | 。 | ponctuation forte
5680 | 去年 | Nc notion de temps saison et Jie Qi
5682 | ， | ponctuation faible
5683 | 开发区 | Nc général
5686 | 技 | Nc général
5687 | 工 | Nc général
5688 | 贸 | Nc général
5689 | 总 | adj qualificatif général attribut du sujet
5690 | 收入 | Nc général
5692 | 达 | verbe principal
5693 | 三十亿 | num cardinale
5696 | 元 | spécificatif
5697 | ， | ponctuation faible
5698 | 税利 | Nc général
5700 | ４亿 | num cardinale
5702 | 元 | spécificatif
5703 | ， | ponctuation faible
5704 | 出口 | verbe principal
5706 | 创汇 | verbe principal
5708 | 二千万 | num cardinale
5711 | 美元 | spécificatif
5713 | 。 | ponctuation forte
5714 | 这 | det démonstratif
5715 | 个 | spécificatif
5716 | 开发区 | Nc général
5719 | 位于 | verbe principal
5721 | 中国 | Np lieu
5723 | 著名 | adj qualificatif général attribut du sujet
5725 | 风景 | Nc général
5727 | 旅游城 | Nc général
5730 | —— | ponctuation parenthèses
